ticket_id,pnr,passenger_name,route,start_station,end_station,travel_date,booking_date,class,seat,price,currency,ticket_type,booking_channel,days_until_travel,price_per_km,booking_frequency,time_taken_sec,login_frequency,device_type,ip_change_flag,is_fraud
7924,JC48105761,Baljiwan Solanki,Mysore → Pune,Mysore,Pune,2026-07-02,2026-04-23,AC Seater,S41,241.73,INR,bus,dark_web,70,0.2948,25,3,3,unknown,0,1
7925,RI37515851,George Zachariah,Coimbatore → Ranchi,Coimbatore,Ranchi,2025-04-02,2025-03-17,Sleeper,25B,1765.9,INR,train,official_website,16,2.4561,3,55,2,mobile,0,1
7926,JL26046972,Samaksh Lanka,Coimbatore → Goa,Coimbatore,Goa,2026-12-03,2026-10-27,AC Sleeper,S9,1828.46,INR,bus,official_website,37,3.0424,2,103,9,mobile,0,0
7927,6591197935,Ekani Joshi,Hyderabad → Nagpur,Hyderabad,Nagpur,2026-02-05,2025-12-09,General,1D,266.45,INR,train,reseller,58,0.5438,5,95,3,desktop,1,1
7928,PM20275746,Atharv Mane,Indore → Hyderabad,Indore,Hyderabad,2026-08-11,2026-07-21,Sleeper,66C,1011.23,INR,train,official_website,21,1.0534,1,80,10,mobile,0,0
7929,YV66062950,Ayaan Kakar,Mysore → Mumbai,Mysore,Mumbai,2025-07-30,2025-07-27,AC 3 Tier,47C,1972.86,INR,train,official_website,3,1.8789,1,87,8,mobile,0,0
7930,IK36186092,Lakshit Soman,Lucknow → Bhubaneswar,Lucknow,Bhubaneswar,2026-11-03,2026-08-12,First Class,12B,19457.08,INR,train,official_app,83,35.3765,2,32,1,tablet,1,1
7931,UG45617758,Suhani Loyal,Jaipur → Udaipur,Jaipur,Udaipur,2025-08-10,2025-06-30,Economy,7D,4933.64,INR,flight,official_app,41,6.0166,5,82,2,unknown,0,1
7932,FR63539715,Onveer Bajaj,Ranchi → Kolkata,Ranchi,Kolkata,2030-12-12,2026-08-08,Business,29B,5736.76,INR,flight,official_app,1587,13.9921,7,87,5,desktop,0,1
7933,SI70982345,Anya Dey,Jaipur → Varanasi,Jaipur,Varanasi,2026-10-30,2026-09-02,AC 3 Tier,43C,1300.81,INR,train,official_website,58,1.888,1,103,3,mobile,0,0
7934,NG76119492,Aishani Sharma,Nagpur → Varanasi,Nagpur,Varanasi,2030-01-19,2025-07-23,Economy,17D,1883.99,INR,flight,official_website,1641,8.682,9,46,5,unknown,1,1
7935,RF70697551,Faris Pillai,Mumbai → Jaipur,Mumbai,Jaipur,2026-09-27,2026-08-26,Sleeper,21B,1135.21,INR,train,official_app,32,0.9871,1,35,4,mobile,0,0
7936,BH32855807,Irya Verma,Nagpur → Coimbatore,Nagpur,Coimbatore,2025-11-14,2025-09-24,AC 2 Tier,30C,5747.26,INR,train,reseller,51,16.5627,1,117,3,mobile,0,1
7937,DD48367329,Shravya Kothari,Hyderabad → Chandigarh,Hyderabad,Chandigarh,2026-12-03,2026-09-12,AC Sleeper,S1,863.16,INR,bus,official_website,82,2.6559,4,31,3,desktop,0,0
7938,DI85255842,Nidhi Thaman,Coimbatore → Ahmedabad,Coimbatore,Ahmedabad,2030-03-15,2026-10-17,Business,28B,8386.51,INR,flight,reseller,1245,11.6804,9,16,5,unknown,0,1
7939,EO30702025,Yash Anand,Mangalore → Jaipur,Mangalore,Jaipur,2026-05-24,2026-02-26,Business,28F,3987.32,INR,flight,official_website,87,17.8005,1,77,6,mobile,0,0
7940,DZ57686817,Harsh Kapoor,Amritsar → Udaipur,Amritsar,Udaipur,2026-04-22,2026-02-09,First Class,9B,503.31,INR,train,reseller,72,0.4868,8,120,3,unknown,0,1
7941,KK88127880,Quincy Balakrishnan,Bhubaneswar → Coimbatore,Bhubaneswar,Coimbatore,2026-04-03,2026-02-27,Business,6D,135374.51,INR,flight,official_app,35,170.4969,2,83,1,mobile,1,1
7942,SG34522685,Tristan Gandhi,Nagpur → Mysore,Nagpur,Mysore,2026-07-08,2026-04-13,Business,1A,762.55,INR,flight,dark_web,86,1.5755,25,12,4,unknown,1,1
7943,BL36840919,Abhiram Ramaswamy,Jodhpur → Delhi,Jodhpur,Delhi,2025-09-17,2025-08-16,AC 3 Tier,44A,1126.35,INR,train,official_website,32,1.8167,4,84,7,tablet,0,0
7944,WE94036356,Arjun Magar,Mumbai → Patna,Mumbai,Patna,2026-06-22,2026-05-13,Economy,17F,8840.36,INR,flight,official_app,40,5.5252,3,30,7,tablet,0,0
7945,RR04910795,Zehaan Taneja,Nagpur → Delhi,Nagpur,Delhi,2026-01-21,2025-10-28,Economy,20E,5187.12,INR,flight,reseller,85,6.0739,8,45,4,unknown,0,1
7946,KQ20620355,Ubika Mohan,Udaipur → Nagpur,Udaipur,Nagpur,2026-05-14,2026-02-24,AC Seater,S22,3228.6,INR,bus,official_app,79,2.4496,1,53,4,desktop,0,0
7947,TT84896822,Radha Chaudhari,Amritsar → Agra,Amritsar,Agra,2026-03-10,2026-01-09,Economy,6C,2372.9,INR,flight,official_app,60,7.3693,5,60,7,mobile,0,0
7948,KO59452337,Bimala Loke,Ahmedabad → Indore,Ahmedabad,Indore,2025-08-12,2025-05-17,General,S25,388.83,INR,bus,official_app,87,0.9258,4,66,7,mobile,1,0
7949,YV24732638,Ekantika Chaudhari,Patna → Bangalore,Patna,Bangalore,2026-03-26,2026-03-04,General,S25,2557.04,INR,bus,official_website,22,1.2176,5,46,2,mobile,0,0
7950,HA17967100,Sanaya Sharaf,Nagpur → Varanasi,Nagpur,Varanasi,2026-09-25,2026-07-04,First Class,3D,33937.58,INR,train,official_website,83,29.2062,8,35,3,tablet,0,1
7951,FE74353087,Gopal Tripathi,Hyderabad → Jaipur,Hyderabad,Jaipur,2025-06-10,2025-03-24,Sleeper,19C,225.94,INR,train,official_website,78,0.8591,1,64,8,mobile,0,0
7952,EY20136380,Jyoti Iyer,Ahmedabad → Indore,Ahmedabad,Indore,2025-07-25,2025-06-10,General,S40,477.42,INR,bus,official_app,45,1.1367,2,73,5,mobile,0,0
7953,IK28090690,Indrajit Mann,Bhopal → Ranchi,Bhopal,Ranchi,2026-10-22,2026-09-07,Economy,29D,5280.88,INR,flight,official_website,45,5.8032,1,52,7,tablet,0,0
7954,RG85199229,Gautami Zacharia,Lucknow → Kochi,Lucknow,Kochi,2026-11-30,2026-11-27,Sleeper,S15,14839.43,INR,bus,official_website,3,22.248,9,70,1,desktop,1,1
7955,KY14728567,Harita Mann,Chennai → Thiruvananthapuram,Chennai,Thiruvananthapuram,2025-08-01,2025-05-24,AC 2 Tier,53C,252.32,INR,train,official_app,69,0.3364,4,46,3,tablet,1,1
7956,EZ44660228,Osha Walia,Ranchi → Agra,Ranchi,Agra,2025-07-28,2025-06-15,Economy,8D,3825.63,INR,flight,official_website,43,6.4188,3,97,8,mobile,0,0
7957,FK07220824,Ria Menon,Agra → Mysore,Agra,Mysore,2025-11-05,2025-08-31,Economy,1F,7980.78,INR,flight,official_website,66,5.5154,1,100,9,mobile,0,0
7958,ZH37738491,Zaitra Ghosh,Mangalore → Amritsar,Mangalore,Amritsar,2025-10-29,2025-09-03,Business,6C,8785.68,INR,flight,official_website,56,11.7299,3,32,9,desktop,0,0
7959,RT07731098,Laban Rama,Mumbai → Goa,Mumbai,Goa,2025-02-27,2025-03-19,AC 3 Tier,36D,1013.5,INR,train,official_website,-20,1.7178,5,75,4,mobile,0,1
7960,QJ24082379,Lakshit Rajagopalan,Hyderabad → Thiruvananthapuram,Hyderabad,Thiruvananthapuram,2025-10-18,2025-09-04,First Class,27B,4347.56,INR,train,reseller,44,3.5203,7,92,1,tablet,0,1
7961,OF48682153,Siddharth Ghose,Lucknow → Varanasi,Lucknow,Varanasi,2025-10-24,2025-08-11,AC Sleeper,S31,936.8,INR,bus,official_app,74,2.9275,4,60,5,desktop,0,0
7962,VD44014127,Girindra Gandhi,Jodhpur → Lucknow,Jodhpur,Lucknow,2024-12-20,2025-01-12,General,3B,578.84,INR,train,reseller,-23,0.6112,1,24,1,tablet,0,1
7963,AL62841345,Veer Baria,Jaipur → Indore,Jaipur,Indore,2026-09-01,2026-06-28,AC 2 Tier,57B,1927.8,INR,train,official_website,65,2.5636,1,106,1,mobile,0,0
7964,WM02981778,Guneet Doshi,Patna → Lucknow,Patna,Lucknow,2030-10-06,2025-07-07,AC Seater,S25,1040.84,INR,bus,official_app,1917,2.508,5,103,5,unknown,1,1
7965,EH32354610,Aadhya Prasad,Ahmedabad → Mangalore,Ahmedabad,Mangalore,2026-12-23,2026-10-04,AC 2 Tier,1A,2585.0,INR,train,official_website,80,2.4928,2,96,1,mobile,0,0
7966,XJ94536918,Lipika Munshi,Visakhapatnam → Goa,Visakhapatnam,Goa,2030-09-15,2025-01-20,Economy,27C,8198.97,INR,flight,official_website,2064,5.4879,9,74,3,mobile,0,1
7967,XU22899151,Hiral Bobal,Kolkata → Ahmedabad,Kolkata,Ahmedabad,2025-09-17,2025-06-21,AC 2 Tier,48C,2952.24,INR,train,official_app,88,2.5516,3,101,3,mobile,0,0
7968,KC33320494,Gaurika Vala,Bhopal → Mumbai,Bhopal,Mumbai,2025-04-20,2025-03-20,AC 3 Tier,52D,894.89,INR,train,reseller,31,1.7934,1,16,4,unknown,0,1
7969,GK21327056,Yachana Buch,Bhopal → Delhi,Bhopal,Delhi,2026-09-02,2026-09-20,Business,16D,8847.81,INR,flight,official_website,-18,11.4907,9,83,2,mobile,1,1
7970,#2C422A,Gaurangi Bumb,Amritsar → Ahmedabad,Amritsar,Ahmedabad,2027-02-20,2026-11-30,AC Seater,S36,3158.05,INR,bus,official_website,82,2.5204,4,76,1,desktop,0,1
7971,AJ15245528,Mahika Chaudhuri,Chandigarh → Bhubaneswar,Chandigarh,Bhubaneswar,2025-03-30,2025-02-10,AC Seater,S27,1644.62,INR,bus,official_website,48,2.4365,1,83,3,mobile,0,0
7972,MB79395899,Charan Agate,Chandigarh → Udaipur,Chandigarh,Udaipur,2025-06-13,2025-06-04,AC 3 Tier,5C,1847.09,INR,train,official_website,9,1.8003,4,82,7,tablet,0,0
7973,EV72898142,Ekani Bhat,Delhi → Kochi,Delhi,Kochi,2025-05-17,2025-04-23,Sleeper,13C,2658.85,INR,train,official_app,24,0.9848,4,63,10,mobile,0,0
7974,TB89313760,Yochana Borde,Bangalore → Patna,Bangalore,Patna,2026-03-13,2026-02-04,First Class,24C,7368.02,INR,train,official_website,37,3.5086,2,71,1,desktop,0,0
7975,SU83226648,Wyatt Mannan,Mangalore → Kolkata,Mangalore,Kolkata,2026-10-21,2026-09-27,Sleeper,S18,1985.56,INR,bus,official_website,24,2.8735,7,29,3,tablet,0,1
7976,EH24503233,Noah Anand,Hyderabad → Delhi,Hyderabad,Delhi,2025-08-21,2025-07-29,AC 3 Tier,18B,193.22,INR,train,official_website,23,0.1231,10,84,1,unknown,0,1
7977,XE19458188,Yasti Das,Mumbai → Pune,Mumbai,Pune,2027-03-04,2026-12-13,Economy,1D,1519.71,INR,flight,official_website,81,10.1314,3,74,9,tablet,0,0
7978,VK35890785,Ladli Sethi,Bhopal → Chennai,Bhopal,Chennai,2027-03-10,2026-12-21,AC 3 Tier,22A,10494.25,INR,train,reseller,79,25.9759,9,70,4,desktop,1,1
7979,MR91764689,Lucky Maharaj,Delhi → Patna,Delhi,Patna,2026-11-16,2026-11-29,Business,21F,11468.87,INR,flight,official_app,-13,10.9227,3,83,2,mobile,1,1
7980,TA32282874,Baljiwan Bhandari,Kolkata → Bhubaneswar,Kolkata,Bhubaneswar,2026-06-13,2026-04-21,AC 2 Tier,31A,1144.24,INR,train,official_website,53,2.6005,1,31,1,tablet,0,0
7981,DK62150244,Tripti More,Nagpur → Surat,Nagpur,Surat,2025-09-22,2025-10-17,First Class,7A,3478.75,INR,train,reseller,-25,3.5139,7,16,1,unknown,1,1
7982,QG90912362,Arjun Shroff,Bangalore → Delhi,Bangalore,Delhi,2026-06-19,2026-05-12,Sleeper,S9,4262.88,INR,bus,official_website,38,1.9827,1,109,8,mobile,0,0
7983,AE59125211,Sanya Rattan,Udaipur → Nagpur,Udaipur,Nagpur,2026-08-18,2026-08-21,Economy,24C,6246.21,INR,flight,official_website,-3,5.7043,1,110,1,tablet,1,1
7984,FB74585947,Pavani De,Hyderabad → Mumbai,Hyderabad,Mumbai,2026-06-26,2026-04-30,AC 3 Tier,54D,1266.23,INR,train,official_website,57,1.7834,2,107,4,tablet,0,0
7985,II22776349,Idika Bhattacharyya,Surat → Delhi,Surat,Delhi,2026-01-26,2026-01-24,Business,30A,12356.04,INR,flight,official_app,2,10.7444,5,59,4,tablet,0,0
7986,KY40293036,Yasti Iyer,Thiruvananthapuram → Chandigarh,Thiruvananthapuram,Chandigarh,2025-06-14,2025-03-24,First Class,8D,943.49,INR,train,official_website,82,3.6855,4,116,10,desktop,0,0
7987,YX10456615,Manbir Dasgupta,Coimbatore → Bhubaneswar,Coimbatore,Bhubaneswar,2025-05-14,2025-02-20,Economy,7C,2662.22,INR,flight,official_website,83,6.9692,5,108,4,mobile,0,0
7988,CW05091710,Nachiket Thaker,Delhi → Udaipur,Delhi,Udaipur,2026-11-03,2026-08-17,General,S10,886.16,INR,bus,official_app,78,1.3226,2,66,10,mobile,0,0
7989,KN29325019,Libni Ahluwalia,Nagpur → Hyderabad,Nagpur,Hyderabad,2025-12-15,2025-10-28,General,S45,47.46,INR,bus,official_website,48,0.0969,1,98,1,tablet,0,1
7990,IT68463003,Chandani Mutti,Surat → Goa,Surat,Goa,2026-01-08,2025-12-01,AC Seater,S48,2254.55,INR,bus,official_app,38,2.4613,5,94,9,mobile,0,0
7991,ZP04747835,Dhriti Barman,Bhopal → Ahmedabad,Bhopal,Ahmedabad,2026-08-19,2026-06-26,AC 2 Tier,62B,2348.36,INR,train,official_app,54,2.4513,7,99,5,unknown,0,1
7992,FV16169573,Finn Nori,Mangalore → Delhi,Mangalore,Delhi,2025-04-15,2025-03-05,AC 3 Tier,35C,3791.11,INR,train,official_website,41,1.8053,5,71,7,desktop,0,0
7993,#D2A441,Nikita Chacko,Lucknow → Thiruvananthapuram,Lucknow,Thiruvananthapuram,2026-02-02,2025-11-22,Sleeper,S1,1048.81,INR,bus,reseller,72,1.928,4,98,1,mobile,0,1
7994,SH62893450,Vansha Desai,Pune → Mumbai,Pune,Mumbai,2025-12-16,2025-12-14,AC Seater,S13,490.92,INR,bus,official_website,2,3.2728,3,65,6,tablet,0,0
7995,BF77005032,Jeevika Bose,Lucknow → Bangalore,Lucknow,Bangalore,2030-10-11,2026-08-28,Business,14D,19996.23,INR,flight,official_website,1505,9.9981,4,72,2,tablet,1,1
7996,QR83666662,Anay Magar,Mysore → Visakhapatnam,Mysore,Visakhapatnam,2026-05-13,2026-03-01,Sleeper,S37,52.9,INR,bus,reseller,73,0.2004,7,61,3,unknown,0,1
7997,MF91176615,Balhaar Gill,Ahmedabad → Ranchi,Ahmedabad,Ranchi,2030-10-31,2025-08-09,First Class,54B,2273.05,INR,train,official_website,1909,3.4863,10,28,3,mobile,1,1
7998,QN99014189,Adweta Banik,Jaipur → Visakhapatnam,Jaipur,Visakhapatnam,2025-10-14,2025-09-17,AC Seater,S49,350.67,INR,bus,official_website,27,0.3165,5,120,1,desktop,1,1
7999,BA21156724,Yuvraj Bera,Visakhapatnam → Mumbai,Visakhapatnam,Mumbai,2026-07-23,2026-07-11,Economy,4C,977.77,INR,flight,dark_web,12,0.6518,22,7,1,unknown,1,1
8000,FM16424656,Anamika Sachar,Varanasi → Hyderabad,Varanasi,Hyderabad,2025-12-05,2025-11-19,General,S31,1128.86,INR,bus,official_website,16,1.2755,4,62,1,tablet,0,0
8001,VC09287144,Ladli Narang,Ahmedabad → Surat,Ahmedabad,Surat,2026-12-29,2026-11-09,Business,6C,4512.56,INR,flight,official_website,50,16.7132,4,42,7,mobile,0,0
8002,#21A22C,Krishna Mall,Amritsar → Goa,Amritsar,Goa,2026-03-24,2026-01-23,AC Seater,S35,1119.14,INR,bus,reseller,60,2.3913,1,86,1,desktop,0,1
8003,LC41698858,Omya Lall,Mangalore → Kochi,Mangalore,Kochi,2026-04-19,2026-03-08,Economy,25C,3084.37,INR,flight,official_app,42,6.8542,3,108,2,tablet,0,0
8004,OU94124826,Lucky Parikh,Kochi → Nagpur,Kochi,Nagpur,2026-01-03,2025-11-25,Economy,6C,7531.81,INR,flight,official_website,39,5.5585,5,70,1,desktop,0,0
8005,HQ08672082,Gautam Bhalla,Goa → Mysore,Goa,Mysore,2025-12-09,2025-11-17,Business,22F,8196.3,INR,flight,official_website,22,11.9306,4,76,9,tablet,0,0
8006,1111111111,Nisha Basu,Hyderabad → Ranchi,Hyderabad,Ranchi,2026-08-28,2026-08-06,AC 2 Tier,12A,3491.41,INR,train,official_website,22,2.5028,3,115,2,unknown,0,1
8007,BS26428917,Fariq Mishra,Jaipur → Varanasi,Jaipur,Varanasi,2026-10-14,2026-09-25,Sleeper,S20,1395.19,INR,bus,official_website,19,1.9988,4,119,5,tablet,0,0
8008,MQ49325205,Fiyaz Sengupta,Nagpur → Bhopal,Nagpur,Bhopal,2025-10-19,2025-09-23,First Class,62C,1275.94,INR,train,official_website,26,3.5443,3,84,9,mobile,0,0
8009,MC82855512,Rushil Dara,Varanasi → Kolkata,Varanasi,Kolkata,2025-10-24,2025-08-04,Economy,7E,30427.38,INR,flight,official_website,81,44.7461,8,54,4,desktop,1,1
8010,HX35949185,Advay Dua,Jaipur → Jodhpur,Jaipur,Jodhpur,2026-07-21,2026-06-26,AC Seater,S29,129.41,INR,bus,dark_web,25,0.3806,18,4,2,unknown,1,1
8011,LG42043422,Chaitanya Sahni,Mysore → Hyderabad,Mysore,Hyderabad,2025-09-18,2025-08-16,AC 3 Tier,12C,1029.33,INR,train,official_app,33,1.9385,2,53,2,tablet,0,0
8012,KG70983125,Mason Oak,Bangalore → Thiruvananthapuram,Bangalore,Thiruvananthapuram,2026-09-30,2026-09-24,First Class,29A,663.86,INR,train,official_website,6,3.494,4,32,5,tablet,1,1
8013,NO52807649,Sarthak Bawa,Chandigarh → Bhopal,Chandigarh,Bhopal,2025-11-07,2025-08-24,First Class,72B,2077.53,INR,train,official_website,75,3.5332,5,106,5,desktop,0,0
8014,SW09002517,Ayush Sridhar,Indore → Lucknow,Indore,Lucknow,2025-09-16,2025-09-05,First Class,S12,589.35,INR,bus,official_website,11,1.112,2,87,5,tablet,1,1
8015,ZP64509939,Chanakya Chokshi,Jaipur → Ahmedabad,Jaipur,Ahmedabad,2025-09-04,2025-07-29,Economy,21C,4113.88,INR,flight,official_website,37,6.2332,4,120,10,tablet,0,0
8016,IH63485344,Madhavi Raval,Kolkata → Jodhpur,Kolkata,Jodhpur,2026-06-09,2026-05-27,AC Sleeper,S26,2105.2,INR,bus,official_app,13,2.9903,3,55,5,unknown,1,1
8017,MZ52141680,Ekansh Kari,Goa → Mysore,Goa,Mysore,2026-02-05,2026-02-25,AC 2 Tier,16B,2140.42,INR,train,reseller,-20,2.4462,2,50,3,unknown,1,1
8018,UH52103219,Faraj Bhandari,Goa → Nagpur,Goa,Nagpur,2025-08-30,2025-07-06,AC Seater,S13,2095.44,INR,bus,official_website,55,2.5554,1,63,3,mobile,0,0
8019,IE65073835,Daniel Nath,Ahmedabad → Visakhapatnam,Ahmedabad,Visakhapatnam,2026-07-15,2026-07-14,AC 3 Tier,33D,726.02,INR,train,official_website,1,1.7286,5,65,2,tablet,0,0
8020,XE01764858,Dalaja Karan,Bhubaneswar → Chennai,Bhubaneswar,Chennai,2026-07-27,2026-07-03,General,S32,2410.57,INR,bus,reseller,24,2.0088,2,62,2,unknown,1,1
8021,VU68865114,Ishita Johal,Jaipur → Varanasi,Jaipur,Varanasi,2026-08-01,2026-05-31,First Class,34D,1876.05,INR,train,official_app,62,3.436,1,99,7,desktop,1,0
8022,PK73721091,Samesh Andra,Amritsar → Lucknow,Amritsar,Lucknow,2026-02-04,2025-11-08,AC 3 Tier,48D,1141.37,INR,train,official_app,88,1.7806,4,41,8,desktop,0,0
8023,1111111111,Pooja Ramakrishnan,Ahmedabad → Lucknow,Ahmedabad,Lucknow,2025-03-31,2025-03-21,Sleeper,17A,1482.92,INR,train,official_app,10,1.0585,7,31,3,unknown,1,1
8024,KM92631251,Zilmil Mander,Bhubaneswar → Agra,Bhubaneswar,Agra,2026-12-31,2026-12-20,Sleeper,S10,1604.7,INR,bus,official_website,11,1.969,4,34,1,tablet,0,0
8025,TX68227164,Tanay Bhatt,Amritsar → Goa,Amritsar,Goa,2030-04-11,2026-02-15,First Class,69D,5026.68,INR,train,official_website,1516,3.5029,8,58,3,tablet,1,1
8026,LI43436074,Keya Kumer,Coimbatore → Patna,Coimbatore,Patna,2026-07-25,2026-06-21,General,S2,524.76,INR,bus,official_app,34,1.426,1,79,8,tablet,0,0
8027,CI92470491,Warda Shankar,Udaipur → Jaipur,Udaipur,Jaipur,2027-03-11,2026-12-24,Sleeper,S11,788.7,INR,bus,official_website,77,1.9718,5,97,10,tablet,0,0
8028,QS16727932,Thomas Sawhney,Mysore → Delhi,Mysore,Delhi,2026-10-21,2026-07-26,Business,2D,21265.06,INR,flight,official_app,87,9.8907,2,73,2,tablet,0,1
8029,SE78276201,Liam Dada,Bhopal → Hyderabad,Bhopal,Hyderabad,2025-12-25,2025-12-09,Economy,28D,5212.53,INR,flight,official_website,16,5.9233,1,110,5,mobile,1,0
8030,KY52393998,Chatresh Suresh,Mangalore → Bhopal,Mangalore,Bhopal,2026-04-12,2026-03-28,AC Sleeper,S33,2572.75,INR,bus,official_app,15,3.1185,4,118,1,desktop,0,0
8031,LX06647445,Raghav Dhar,Hyderabad → Bangalore,Hyderabad,Bangalore,2025-08-02,2025-07-22,First Class,65A,2046.38,INR,train,official_app,11,3.5901,5,60,8,mobile,0,0
8032,CW75218733,Ishaan Raman,Jodhpur → Lucknow,Jodhpur,Lucknow,2025-02-13,2025-01-12,Business,14A,52167.86,INR,flight,official_website,32,67.9269,2,98,1,tablet,1,1
8033,WK46239743,Abha Dixit,Delhi → Bangalore,Delhi,Bangalore,2026-09-07,2026-08-19,Economy,28C,11611.6,INR,flight,official_website,19,5.4007,4,120,7,mobile,0,0
8034,PW02628346,David Kurian,Chennai → Mangalore,Chennai,Mangalore,2026-11-09,2026-11-03,First Class,5B,2541.5,INR,train,official_website,6,3.4815,2,101,9,mobile,0,0
8035,SM62477080,Dayita Bhattacharyya,Chandigarh → Bhubaneswar,Chandigarh,Bhubaneswar,2027-02-17,2026-12-28,General,S29,511.22,INR,bus,official_app,51,1.5352,5,95,3,mobile,0,0
8036,AE62699476,Pranit Ganguly,Kolkata → Indore,Kolkata,Indore,2026-04-18,2026-04-10,AC Sleeper,S44,1702.62,INR,bus,official_website,8,2.9105,2,39,5,mobile,1,0
8037,PU77988776,Sathvik Chawla,Varanasi → Visakhapatnam,Varanasi,Visakhapatnam,2027-02-12,2026-11-16,AC 3 Tier,44C,254.26,INR,train,dark_web,88,0.2558,18,2,3,unknown,1,1
8038,DS96406282,Sanya Naik,Chennai → Pune,Chennai,Pune,2025-12-14,2025-09-17,Sleeper,56A,4146.24,INR,train,official_website,88,3.5138,9,102,1,desktop,1,1
8039,WB23261055,Mitesh Sahota,Kolkata → Chennai,Kolkata,Chennai,2026-04-17,2026-03-13,Economy,28C,1625.95,INR,flight,dark_web,35,0.9854,15,12,1,unknown,0,1
8040,ZB96768352,Turvi Dugar,Agra → Indore,Agra,Indore,2026-06-28,2026-07-21,Business,17A,14925.33,INR,flight,official_website,-23,10.4009,3,46,4,unknown,0,1
8041,BC87274536,Lila Rege,Mumbai → Ranchi,Mumbai,Ranchi,2026-07-01,2026-06-25,AC Sleeper,S26,5160.08,INR,bus,official_website,6,3.0353,4,93,2,desktop,0,0
8042,YI09140196,Hemal Murty,Thiruvananthapuram → Mumbai,Thiruvananthapuram,Mumbai,2026-02-04,2025-11-22,General,31B,753.91,INR,train,official_website,74,0.4864,5,32,1,tablet,0,0
8043,XXXXXXXXXX,Reyansh Dayal,Goa → Varanasi,Goa,Varanasi,2025-07-29,2025-06-23,AC Seater,S26,2531.34,INR,bus,official_app,36,2.5751,8,49,3,desktop,1,1
8044,QV19350553,Chameli Taneja,Jodhpur → Kolkata,Jodhpur,Kolkata,2026-07-14,2026-08-08,Sleeper,39C,367.61,INR,train,official_app,-25,1.3565,8,7,2,tablet,1,1
8045,EQ31035037,Upkaar Chanda,Mysore → Pune,Mysore,Pune,2026-11-30,2026-10-17,AC 3 Tier,62A,1098.59,INR,train,official_website,44,1.8589,4,116,8,mobile,0,0
8046,XJ24284788,Ekapad Goel,Patna → Bhopal,Patna,Bhopal,2026-06-12,2026-03-26,Economy,9D,3719.02,INR,flight,official_website,78,6.4791,3,33,2,desktop,0,0
8047,HO04377317,Nathan Chanda,Delhi → Surat,Delhi,Surat,2026-03-02,2025-12-19,Economy,23D,6638.66,INR,flight,official_website,73,5.7727,3,84,8,tablet,0,0
8048,PF06611129,Rachit Sankar,Kochi → Chandigarh,Kochi,Chandigarh,2025-06-12,2025-04-22,General,S29,972.38,INR,bus,official_website,51,1.2278,4,118,8,tablet,0,0
8049,GQ64077834,Ojasvi Halder,Kolkata → Jaipur,Kolkata,Jaipur,2026-05-04,2026-04-12,Business,1F,4504.17,INR,flight,official_app,22,15.694,4,110,4,mobile,1,0
8050,LY60469841,Saumya Kara,Bhopal → Mysore,Bhopal,Mysore,2026-10-13,2026-09-13,Economy,19D,852.15,INR,flight,dark_web,30,0.9886,13,4,1,unknown,0,1
8051,QZ67465499,Nihal Ramakrishnan,Hyderabad → Udaipur,Hyderabad,Udaipur,2026-08-21,2026-06-08,Economy,9B,7497.47,INR,flight,official_app,74,5.6414,2,75,8,mobile,0,0
8052,LB27159835,Jagdish Kapur,Lucknow → Kochi,Lucknow,Kochi,2025-08-27,2025-07-03,AC 2 Tier,47C,3220.67,INR,train,official_app,55,2.4889,4,59,6,mobile,1,0
8053,CF21052956,Aayush Bhavsar,Bangalore → Jaipur,Bangalore,Jaipur,2025-05-08,2025-03-05,General,51A,1330.6,INR,train,official_app,64,0.4928,8,75,1,desktop,0,1
8054,ZG42036055,Jhalak Rau,Chandigarh → Nagpur,Chandigarh,Nagpur,2026-06-10,2026-05-01,Economy,1B,4302.78,INR,flight,official_website,40,6.1644,1,74,1,mobile,0,0
8055,UH79873425,Yadavi Om,Delhi → Lucknow,Delhi,Lucknow,2026-07-22,2026-06-20,Business,12E,1194.92,INR,flight,dark_web,32,2.153,17,7,2,unknown,1,1
8056,KZ88890849,Damyanti Prasad,Thiruvananthapuram → Delhi,Thiruvananthapuram,Delhi,2024-12-13,2025-01-08,General,S16,3479.72,INR,bus,official_website,-26,1.1999,8,87,3,tablet,0,1
8057,1111111111,Abhiram Prabhakar,Kochi → Ahmedabad,Kochi,Ahmedabad,2025-12-06,2025-11-15,General,S39,490.22,INR,bus,reseller,21,1.14,6,68,4,desktop,1,1
8058,UH78083882,Warinder Luthra,Hyderabad → Jodhpur,Hyderabad,Jodhpur,2026-05-11,2026-04-27,General,S14,63.54,INR,bus,dark_web,14,0.1746,13,2,1,unknown,1,1
8059,EG21651546,Aishani Bose,Thiruvananthapuram → Patna,Thiruvananthapuram,Patna,2026-12-11,2026-10-24,AC 2 Tier,1C,653.82,INR,train,official_website,48,2.3689,2,55,2,tablet,0,0
8060,QL69663524,Dev Bawa,Patna → Agra,Patna,Agra,2026-01-06,2025-12-14,Business,8D,8403.92,INR,flight,official_app,23,11.6883,5,61,2,desktop,0,0
8061,EN78811295,Ekanta Koshy,Jaipur → Mangalore,Jaipur,Mangalore,2025-06-22,2025-05-22,Business,26A,4982.8,INR,flight,official_website,31,15.0538,4,80,10,desktop,0,0
